Transaction_ID,Date,Raw_Description,Category,Amount,Card,Source_Type,Currency,Is_Fraud,Is_Recurring
TXN01842,2020-03-22 01:16:56,Kuhic Inc,Grocery,142.53,Revolut,digital_wallet,USD,False,True
TXN03507,2020-03-22 06:33:58,Dickinson-rempel,Misc,196.71,Revolut,digital_wallet,USD,False,True
TXN04329,2020-03-22 07:51:38,Streich,Shopping,7.6,Mastercard Gold,credit_card,USD,False,True
TXN04332,2020-03-22 10:33:31,Mosciski,Shopping,100.14,Visa Classic,credit_card,USD,False,True
TXN02752,2020-03-22 16:01:17,Dare,Kids Pets,20.76,Trade Republic,investment_account,USD,False,True
TXN00051,2020-03-22 17:20:43,Dibbert And Sons,Entertainment,3.97,Revolut,digital_wallet,USD,False,True
TXN02174,2020-03-22 19:04:53,Brown,Health Fitness,56.84,Revolut,digital_wallet,USD,False,True
TXN03788,2020-03-22 23:00:26,Parker-kunde,Personal Care,93.99,PayPal,digital_wallet,USD,False,True
TXN01945,2020-03-22 23:03:00,Klocko,Health Fitness,139.94,PayPal,digital_wallet,USD,False,True
TXN01644,2020-03-23 03:20:07,Barton Inc,Grocery,54.84,Trade Republic,investment_account,USD,False,True
TXN01742,2020-03-23 08:47:27,Rau And Sons,Grocery,109.42,Revolut,digital_wallet,USD,False,True
TXN00852,2020-03-23 09:20:44,Erdman-kertzmann,Gas Transport,63.53,Visa Classic,credit_card,USD,False,True
TXN00859,2020-03-23 11:32:48,Connelly,Gas Transport,66.63,Mastercard Gold,credit_card,USD,False,True
TXN02590,2020-03-23 14:16:32,Windler,Home,103.18,Visa Classic,credit_card,USD,False,True
TXN03269,2020-03-23 15:43:17,Rippin,Misc,50.3,Visa Classic,credit_card,USD,False,True
TXN02931,2020-03-23 15:55:19,Fahey Inc,Kids Pets,54.36,Revolut,digital_wallet,USD,False,True
TXN01965,2020-03-23 17:10:32,Dare,Health Fitness,12.31,Visa Classic,credit_card,USD,False,True
TXN01988,2020-03-23 21:45:11,Haley,Health Fitness,46.14,Mastercard Gold,credit_card,USD,False,True
TXN04485,2020-03-23 23:00:59,Mayert Group,Shopping,138.03,Revolut,digital_wallet,USD,False,True
TXN00080,2020-03-23 23:40:15,Welch,Entertainment,9.05,Mastercard Gold,credit_card,USD,False,True
TXN01188,2020-03-24 07:19:43,Zieme,Gas Transport,69.3,Visa Classic,credit_card,USD,False,True
TXN03835,2020-03-24 12:28:34,Medhurst,Personal Care,3.06,Visa Classic,credit_card,USD,False,True
TXN02827,2020-03-24 13:31:43,Bode-rempel,Kids Pets,6.88,Revolut,digital_wallet,USD,False,True
TXN04534,2020-03-24 15:51:57,Swaniawski,Shopping,2.99,Revolut,digital_wallet,USD,False,True
TXN00520,2020-03-24 19:09:21,Harris Group,Food Dining,2.53,Mastercard Gold,credit_card,USD,False,True
TXN04326,2020-03-24 19:27:48,Stanton,Shopping,4.85,Trade Republic,investment_account,USD,False,True
TXN02560,2020-03-25 19:46:15,Connelly-carter,Home,32.87,Trade Republic,investment_account,USD,False,True
TXN04894,2020-03-25 20:53:33,Eichmann,Travel,1.29,Revolut,digital_wallet,USD,False,True
TXN04214,2020-03-26 21:17:05,Jast Ltd,Shopping,2.59,Revolut,digital_wallet,USD,False,True
TXN01351,2020-03-27 04:24:53,Bernier,Grocery,74.83,Mastercard Gold,credit_card,USD,False,True
TXN03492,2020-03-27 04:30:04,Terry,Misc,87.95,PayPal,digital_wallet,USD,False,True
TXN00943,2020-03-27 04:47:19,Huels-nolan,Gas Transport,52.53,Trade Republic,investment_account,USD,False,True
TXN03203,2020-03-27 09:25:04,Hamill-daugherty,Misc,25.68,PayPal,digital_wallet,USD,False,True
TXN00160,2020-03-27 12:55:10,Stark-batz,Entertainment,4.47,Revolut,digital_wallet,USD,False,True
TXN03817,2020-03-27 20:50:49,Crooks And Sons,Personal Care,133.61,Revolut,digital_wallet,USD,False,True
TXN02941,2020-03-28 16:05:16,Lowe,Kids Pets,49.42,Revolut,digital_wallet,USD,False,True
TXN00700,2020-03-28 18:43:42,Jast And Sons,Food Dining,93.26,Revolut,digital_wallet,USD,False,True
TXN02710,2020-03-28 19:47:05,Crona And Sons,Kids Pets,84.7,Visa Classic,credit_card,USD,False,True
TXN03547,2020-03-28 21:12:51,Thiel Plc,Misc,65.52,Revolut,digital_wallet,USD,False,True
TXN02679,2020-03-28 22:05:16,Lubowitz-walter,Kids Pets,9.17,Revolut,digital_wallet,USD,False,True
TXN03248,2020-03-29 02:48:39,Volkman Ltd,Misc,5.25,Revolut,digital_wallet,USD,False,True
TXN01342,2020-03-29 06:54:51,Dach-borer,Grocery,77.72,Trade Republic,investment_account,USD,False,True
TXN01277,2020-03-29 11:38:03,Kutch Group,Grocery,28.97,PayPal,digital_wallet,USD,False,True
TXN02860,2020-03-29 12:14:09,Waelchi Inc,Kids Pets,2.3,PayPal,digital_wallet,USD,False,True
TXN00483,2020-03-30 17:33:43,O'hara-wilderman,Food Dining,10.55,PayPal,digital_wallet,USD,False,True
TXN03939,2020-03-30 19:09:03,Osinski Inc,Personal Care,200.73,PayPal,digital_wallet,USD,False,True
TXN00724,2020-03-31 04:24:02,Torp-labadie,Gas Transport,54.92,Trade Republic,investment_account,USD,False,True
TXN01370,2020-03-31 05:52:38,Wuckert-walter,Grocery,53.59,Trade Republic,investment_account,USD,False,True
TXN01117,2020-03-31 06:04:02,Jenkins,Gas Transport,54.57,Visa Classic,credit_card,USD,False,True
TXN01477,2020-03-31 07:58:09,Hudson-ratke,Grocery,161.41,PayPal,digital_wallet,USD,False,True
TXN03140,2020-03-31 08:06:48,Kerluke,Misc,12.88,Trade Republic,investment_account,USD,False,True
TXN04828,2020-03-31 11:50:17,Baumbach,Shopping,163.48,PayPal,digital_wallet,USD,False,True
TXN02082,2020-03-31 17:53:15,Thompson-gleason,Health Fitness,23.91,Visa Classic,credit_card,USD,False,True
TXN02675,2020-03-31 23:00:46,Schaefer Ltd,Kids Pets,14.32,PayPal,digital_wallet,USD,False,True
TXN00979,2020-04-01 10:14:34,Prohaska-murray,Gas Transport,70.69,Revolut,digital_wallet,USD,False,True
TXN03179,2020-04-02 03:33:33,Huel Ltd,Misc,5.31,Trade Republic,investment_account,USD,False,True
TXN02083,2020-04-02 18:26:42,Fritsch And Sons,Health Fitness,64.86,Revolut,digital_wallet,USD,False,True
TXN00501,2020-04-02 19:20:20,Feil,Food Dining,15.72,Trade Republic,investment_account,USD,False,True
TXN00110,2020-04-02 22:04:36,Larson-moen,Entertainment,67.9,Mastercard Gold,credit_card,USD,False,True
TXN03138,2020-04-03 08:40:18,Bernier,Misc,7.04,PayPal,digital_wallet,USD,False,True
TXN03334,2020-04-03 10:20:12,Dooley-thompson,Misc,20.23,Mastercard Gold,credit_card,USD,False,True
TXN04143,2020-04-03 14:10:34,Volkman-predovic,Shopping,43.0,Visa Classic,credit_card,USD,False,True
TXN00683,2020-04-03 15:48:35,Kilback Group,Food Dining,34.11,Trade Republic,investment_account,USD,False,True
TXN04940,2020-04-03 22:36:26,Ritchie,Travel,6.04,Trade Republic,investment_account,USD,False,True
TXN01649,2020-04-04 05:07:18,Doyle Ltd,Grocery,54.24,Trade Republic,investment_account,USD,False,True
TXN03356,2020-04-04 07:35:29,Simonis-prohaska,Misc,35.59,Visa Classic,credit_card,USD,False,True
TXN02878,2020-04-04 15:10:08,Bode-rempel,Kids Pets,48.15,PayPal,digital_wallet,USD,False,True
TXN00280,2020-04-04 17:45:14,Stark-batz,Entertainment,14.17,Trade Republic,investment_account,USD,False,True
TXN04520,2020-04-04 18:55:48,Weimann,Shopping,7.71,Revolut,digital_wallet,USD,False,True
TXN00844,2020-04-05 03:05:07,Marks Inc,Gas Transport,65.28,Visa Classic,credit_card,USD,False,True
TXN04295,2020-04-05 03:06:39,Kihn,Shopping,86.34,Trade Republic,investment_account,USD,False,True
TXN01079,2020-04-05 04:23:33,Raynor,Gas Transport,39.76,Visa Classic,credit_card,USD,False,True
TXN04638,2020-04-05 07:33:43,Haley,Shopping,6.24,Revolut,digital_wallet,USD,False,True
TXN00470,2020-04-05 12:56:45,O'hara-wilderman,Food Dining,33.86,PayPal,digital_wallet,USD,False,True
TXN02928,2020-04-05 13:43:07,Little Ltd,Kids Pets,226.36,Trade Republic,investment_account,USD,False,True
TXN02708,2020-04-05 14:54:38,Breitenberg-hermiston,Kids Pets,177.38,PayPal,digital_wallet,USD,False,True
TXN03965,2020-04-05 15:54:22,Schmeler-howe,Personal Care,2.94,Revolut,digital_wallet,USD,False,True
TXN03773,2020-04-05 15:54:53,Morissette-schaefer,Personal Care,55.79,Revolut,digital_wallet,USD,False,True
TXN00631,2020-04-05 18:05:56,Bahringer,Food Dining,57.63,Visa Classic,credit_card,USD,False,True
TXN03350,2020-04-05 20:04:19,Nader-heller,Misc,8.67,Mastercard Gold,credit_card,USD,False,True
TXN00357,2020-04-05 23:20:43,Effertz,Entertainment,27.11,Revolut,digital_wallet,USD,False,True
TXN00879,2020-04-06 09:56:58,Raynor,Gas Transport,65.63,Mastercard Gold,credit_card,USD,False,True
TXN02649,2020-04-06 12:28:44,Champlin And Sons,Home,4.86,Visa Classic,credit_card,USD,False,True
TXN02654,2020-04-06 17:24:44,Lynch-wisozk,Home,192.48,Trade Republic,investment_account,USD,False,True
TXN02629,2020-04-06 18:54:30,White And Sons,Home,133.57,Trade Republic,investment_account,USD,False,True
TXN02089,2020-04-06 22:10:58,Shields-wunsch,Health Fitness,94.1,Trade Republic,investment_account,USD,False,True
TXN00527,2020-04-06 23:37:08,Reinger,Food Dining,2.15,PayPal,digital_wallet,USD,False,True
TXN01003,2020-04-07 00:48:46,Harris Inc,Gas Transport,91.99,PayPal,digital_wallet,USD,False,True
TXN01636,2020-04-07 00:58:48,Bradtke Plc,Grocery,101.89,Trade Republic,investment_account,USD,False,True
TXN01860,2020-04-07 06:51:58,Wolf Inc,Grocery,93.23,Trade Republic,investment_account,USD,False,True
TXN00748,2020-04-07 10:26:26,Christiansen,Gas Transport,63.22,Revolut,digital_wallet,USD,False,True
TXN02349,2020-04-07 15:01:21,O'reilly,Home,66.17,Visa Classic,credit_card,USD,False,True
TXN02079,2020-04-07 15:04:29,Haley,Health Fitness,28.18,Trade Republic,investment_account,USD,False,True
TXN00350,2020-04-07 16:54:15,Morissette Llc,Entertainment,108.42,Revolut,digital_wallet,USD,False,True
TXN02233,2020-04-07 16:58:16,Moore,Home,67.74,Visa Classic,credit_card,USD,False,True
TXN02224,2020-04-07 19:40:59,O'connell,Home,56.74,Trade Republic,investment_account,USD,False,True
TXN01935,2020-04-07 19:42:05,Romaguera Ltd,Health Fitness,4.95,Revolut,digital_wallet,USD,False,True
TXN03536,2020-04-07 21:13:24,Hermann-gaylord,Misc,7.84,Visa Classic,credit_card,USD,False,True
TXN04022,2020-04-07 23:21:59,Price Inc,Shopping,18.17,Visa Classic,credit_card,USD,False,True
TXN03192,2020-04-07 23:31:16,Flatley-durgan,Misc,9.58,Revolut,digital_wallet,USD,False,True
TXN04950,2020-04-07 23:54:07,Ritchie,Travel,1.72,Visa Classic,credit_card,USD,False,True
TXN01528,2020-04-08 00:39:34,Koepp-parker,Grocery,76.06,PayPal,digital_wallet,USD,False,True
TXN04566,2020-04-08 01:08:15,Mayert Group,Shopping,3.26,Revolut,digital_wallet,USD,False,True
TXN03447,2020-04-08 01:27:35,Kemmer-buckridge,Misc,8.79,PayPal,digital_wallet,USD,False,True
TXN01862,2020-04-09 03:49:07,Auer-mosciski,Grocery,93.94,Visa Classic,credit_card,USD,False,True
TXN01654,2020-04-09 04:06:57,Rowe,Grocery,249.25,Trade Republic,investment_account,USD,False,True
TXN04530,2020-04-09 04:35:13,Morissette Plc,Shopping,112.49,Visa Classic,credit_card,USD,False,True
TXN01720,2020-04-09 07:15:09,Schumm,Grocery,90.72,Revolut,digital_wallet,USD,False,True
TXN03552,2020-04-09 08:31:13,Boehm,Misc,4.38,Visa Classic,credit_card,USD,False,True
TXN03810,2020-04-09 12:45:26,Zulauf Llc,Personal Care,26.33,Visa Classic,credit_card,USD,False,True
TXN00303,2020-04-09 15:28:30,Dibbert And Sons,Entertainment,9.85,Mastercard Gold,credit_card,USD,False,True
TXN04422,2020-04-09 17:56:39,Friesen Inc,Shopping,2.97,PayPal,digital_wallet,USD,False,True
TXN02240,2020-04-09 20:47:42,Champlin-casper,Home,42.84,PayPal,digital_wallet,USD,False,True
TXN02559,2020-04-09 21:26:37,Reilly Llc,Home,76.37,Visa Classic,credit_card,USD,False,True
TXN04934,2020-04-09 23:39:00,Hagenes,Travel,9.1,Mastercard Gold,credit_card,USD,False,True
TXN03523,2020-04-10 04:23:17,Halvorson Group,Misc,37.97,PayPal,digital_wallet,USD,False,True
TXN00113,2020-04-10 15:00:33,Welch,Entertainment,34.44,Trade Republic,investment_account,USD,False,True
TXN02872,2020-04-10 15:18:26,Rau-robel,Kids Pets,99.48,Trade Republic,investment_account,USD,False,True
TXN01470,2020-04-11 11:28:07,Mosciski,Grocery,158.51,PayPal,digital_wallet,USD,False,True
TXN00222,2020-04-11 16:03:25,Turcotte,Entertainment,78.98,PayPal,digital_wallet,USD,False,True
TXN03106,2020-04-11 17:58:01,Waelchi Inc,Kids Pets,54.91,Trade Republic,investment_account,USD,False,True
TXN04634,2020-04-12 01:12:49,Macejkovic-lesch,Shopping,7.59,Revolut,digital_wallet,USD,False,True
TXN01749,2020-04-12 01:18:27,Rowe,Grocery,78.68,PayPal,digital_wallet,USD,False,True
TXN03472,2020-04-12 04:52:53,Towne Llc,Misc,22.54,Visa Classic,credit_card,USD,False,True
TXN00441,2020-04-12 08:00:01,Armstrong,Food Dining,54.3,Trade Republic,investment_account,USD,False,True
TXN01411,2020-04-12 09:13:53,Bradtke Plc,Grocery,46.15,Revolut,digital_wallet,USD,False,True
TXN00269,2020-04-12 17:20:51,Dibbert And Sons,Entertainment,53.36,PayPal,digital_wallet,USD,False,True
TXN03711,2020-04-12 21:44:44,Dickinson Ltd,Personal Care,191.62,Revolut,digital_wallet,USD,False,True
TXN03310,2020-04-13 01:00:11,Nader-heller,Misc,6.71,Revolut,digital_wallet,USD,False,True
TXN01303,2020-04-13 03:51:42,Funk Group,Grocery,31.64,Trade Republic,investment_account,USD,False,True
TXN01728,2020-04-13 07:07:34,Rau And Sons,Grocery,136.5,Mastercard Gold,credit_card,USD,False,True
TXN01323,2020-04-13 09:03:55,Kemmer-reinger,Grocery,75.62,Visa Classic,credit_card,USD,False,True
TXN00434,2020-04-13 17:22:55,Bahringer,Food Dining,4.38,Revolut,digital_wallet,USD,False,True
TXN01128,2020-04-14 06:00:55,Emard Inc,Gas Transport,72.96,PayPal,digital_wallet,USD,False,True
TXN04842,2020-04-14 12:00:55,Veum-koelpin,Travel,9.51,Revolut,digital_wallet,USD,False,True
TXN00297,2020-04-14 16:02:28,Wilkinson Ltd,Entertainment,175.96,Revolut,digital_wallet,USD,False,True
TXN03002,2020-04-14 16:29:36,Ruecker-mayert,Kids Pets,34.8,Mastercard Gold,credit_card,USD,False,True
TXN03872,2020-04-14 16:36:19,Labadie Llc,Personal Care,21.03,Mastercard Gold,credit_card,USD,False,True
TXN00672,2020-04-14 17:04:05,Harris Group,Food Dining,7.51,Revolut,digital_wallet,USD,False,True
TXN04967,2020-04-14 17:47:15,Kessler Inc,Travel,2.79,Mastercard Gold,credit_card,USD,False,False
TXN02737,2020-04-14 20:17:25,Pacocha-weissnat,Kids Pets,7.45,Trade Republic,investment_account,USD,False,True
TXN00174,2020-04-14 20:57:30,Nienow Plc,Entertainment,63.6,Revolut,digital_wallet,USD,False,True
TXN00078,2020-04-14 21:10:15,Nienow Plc,Entertainment,84.16,Visa Classic,credit_card,USD,False,True
TXN00314,2020-04-14 22:10:36,Johns-hoeger,Entertainment,14.39,Trade Republic,investment_account,USD,False,True
TXN00040,2020-04-14 23:51:09,Stark-batz,Entertainment,13.35,Visa Classic,credit_card,USD,False,True
TXN03680,2020-04-14 23:59:47,Kub Plc,Personal Care,2.33,Visa Classic,credit_card,USD,False,True
TXN03194,2020-04-15 10:38:42,Mcglynn-heathcote,Misc,723.58,Trade Republic,investment_account,USD,False,True
TXN00228,2020-04-15 12:08:39,Donnelly Llc,Entertainment,7.86,Mastercard Gold,credit_card,USD,False,True
TXN02613,2020-04-15 13:36:21,Cole,Home,20.04,Trade Republic,investment_account,USD,False,True
TXN03092,2020-04-15 14:33:19,Cartwright Plc,Kids Pets,15.79,Trade Republic,investment_account,USD,False,True
TXN02211,2020-04-15 16:58:06,Medhurst Inc,Home,62.59,PayPal,digital_wallet,USD,False,True
TXN04061,2020-04-16 03:44:16,Predovic Inc,Shopping,101.8,Visa Classic,credit_card,USD,False,True
TXN00882,2020-04-16 08:12:19,Conroy-cruickshank,Gas Transport,60.29,Revolut,digital_wallet,USD,False,True
TXN00573,2020-04-16 14:22:53,Schulist Ltd,Food Dining,44.11,Mastercard Gold,credit_card,USD,False,True
TXN02334,2020-04-16 19:19:19,Hettinger,Home,27.69,PayPal,digital_wallet,USD,False,True
TXN03589,2020-04-17 06:12:48,Halvorson Group,Misc,5.52,Trade Republic,investment_account,USD,False,True
TXN03307,2020-04-17 11:06:40,Hamill-daugherty,Misc,3.32,Visa Classic,credit_card,USD,False,True
TXN00356,2020-04-17 16:26:34,Parker,Entertainment,28.52,Revolut,digital_wallet,USD,False,True
TXN03474,2020-04-17 16:47:14,Smith-stokes,Misc,1.75,Trade Republic,investment_account,USD,False,True
TXN01886,2020-04-17 17:58:54,Carroll Plc,Health Fitness,21.31,Mastercard Gold,credit_card,USD,False,True
TXN04768,2020-04-18 04:40:22,Mayert Group,Shopping,9.93,PayPal,digital_wallet,USD,False,True
TXN01758,2020-04-18 10:28:15,Lockman,Grocery,111.33,Mastercard Gold,credit_card,USD,False,True
TXN03153,2020-04-19 02:03:25,Kerluke Plc,Misc,2.01,Visa Classic,credit_card,USD,False,True
TXN04710,2020-04-19 06:02:54,Dooley Inc,Shopping,6.14,Trade Republic,investment_account,USD,False,True
TXN04589,2020-04-19 10:39:33,Hermann And Sons,Shopping,7.09,Visa Classic,credit_card,USD,False,True
TXN00841,2020-04-19 11:26:05,Marks Inc,Gas Transport,53.72,PayPal,digital_wallet,USD,False,True
TXN04107,2020-04-19 11:54:55,Fisher-schowalter,Shopping,89.33,Visa Classic,credit_card,USD,False,True
TXN04774,2020-04-19 17:08:21,Jast-mcdermott,Shopping,5.56,PayPal,digital_wallet,USD,False,True
TXN00571,2020-04-19 18:30:03,Volkman Plc,Food Dining,30.08,PayPal,digital_wallet,USD,False,True
TXN03083,2020-04-19 19:10:00,Bednar Plc,Kids Pets,9.62,Mastercard Gold,credit_card,USD,False,True
TXN02037,2020-04-19 23:56:37,Brown,Health Fitness,26.73,Trade Republic,investment_account,USD,False,True
TXN04357,2020-04-20 01:25:51,Ruecker,Shopping,91.87,PayPal,digital_wallet,USD,False,True
TXN01020,2020-04-20 04:58:03,Huels-nolan,Gas Transport,142.53,Visa Classic,credit_card,USD,False,True
TXN01212,2020-04-20 06:05:52,Koss And Sons,Gas Transport,41.89,Revolut,digital_wallet,USD,False,True
TXN04779,2020-04-20 15:06:25,Roob,Shopping,8.46,Mastercard Gold,credit_card,USD,False,True
TXN03110,2020-04-20 16:40:18,Kris-weimann,Misc,9.34,Revolut,digital_wallet,USD,False,True
TXN01983,2020-04-20 16:42:30,Schroeder Group,Health Fitness,9.03,Trade Republic,investment_account,USD,False,True
TXN02995,2020-04-20 16:50:56,Lang,Kids Pets,43.05,Trade Republic,investment_account,USD,False,True
TXN03583,2020-04-21 00:21:18,Simonis-prohaska,Misc,5.35,Revolut,digital_wallet,USD,False,True
TXN03285,2020-04-21 05:24:17,Volkman Ltd,Misc,33.39,Mastercard Gold,credit_card,USD,False,True
TXN01280,2020-04-21 08:17:09,Paucek-wiza,Grocery,72.61,Revolut,digital_wallet,USD,False,True
TXN04269,2020-04-21 08:51:13,Gottlieb,Shopping,8.58,Revolut,digital_wallet,USD,False,True
TXN02787,2020-04-21 12:50:24,Brown Inc,Kids Pets,3.28,Visa Classic,credit_card,USD,False,True
TXN02066,2020-04-21 13:13:30,Torphy-kertzmann,Health Fitness,76.12,Mastercard Gold,credit_card,USD,False,True
TXN00147,2020-04-21 15:04:20,Kassulke Inc,Entertainment,68.07,Revolut,digital_wallet,USD,False,True
TXN02327,2020-04-21 20:36:16,Gaylord-powlowski,Home,41.31,Mastercard Gold,credit_card,USD,False,True
TXN04475,2020-04-21 22:05:07,Metz-boehm,Shopping,1.9,PayPal,digital_wallet,USD,False,True
TXN04799,2020-04-21 22:52:06,Denesik And Sons,Shopping,3.64,Trade Republic,investment_account,USD,False,True
TXN03624,2020-04-22 03:51:08,Mccullough Llc,Misc,6.7,Trade Republic,investment_account,USD,False,True
TXN01499,2020-04-22 09:27:01,Goldner,Grocery,90.7,Mastercard Gold,credit_card,USD,False,True
TXN02112,2020-04-22 13:54:27,Shields-wunsch,Health Fitness,250.49,Revolut,digital_wallet,USD,False,True
TXN00408,2020-04-22 17:39:06,Hagenes,Food Dining,9.94,Trade Republic,investment_account,USD,False,True
TXN03958,2020-04-22 18:43:46,Wilkinson Llc,Personal Care,12.15,Revolut,digital_wallet,USD,False,True
TXN00806,2020-04-23 04:30:48,Emard Inc,Gas Transport,63.58,Trade Republic,investment_account,USD,False,True
TXN00965,2020-04-23 05:33:52,Schaefer,Gas Transport,84.48,Mastercard Gold,credit_card,USD,False,True
TXN04952,2020-04-23 13:55:41,Goyette-herzog,Travel,2.34,Revolut,digital_wallet,USD,False,True
TXN04436,2020-04-23 16:25:09,Watsica,Shopping,7.96,Trade Republic,investment_account,USD,False,True
TXN02535,2020-04-23 17:29:30,Durgan,Home,50.05,Visa Classic,credit_card,USD,False,True
TXN00338,2020-04-24 12:49:54,Effertz,Entertainment,38.19,Revolut,digital_wallet,USD,False,True
TXN03985,2020-04-24 14:48:46,Walter,Personal Care,172.69,Trade Republic,investment_account,USD,False,True
TXN02526,2020-04-24 15:49:13,Champlin And Sons,Home,11.92,Trade Republic,investment_account,USD,False,True
TXN00476,2020-04-24 18:36:07,Koss,Food Dining,172.88,Trade Republic,investment_account,USD,False,True
TXN04060,2020-04-24 21:14:36,Baumbach,Shopping,7.04,PayPal,digital_wallet,USD,False,True
TXN01274,2020-04-25 01:05:28,Towne,Grocery,89.86,Visa Classic,credit_card,USD,False,True
TXN01332,2020-04-25 03:08:36,Murray Ltd,Grocery,45.54,Mastercard Gold,credit_card,USD,False,True
TXN03607,2020-04-25 06:58:04,Monahan,Misc,80.96,Visa Classic,credit_card,USD,False,True
TXN04903,2020-04-25 13:47:05,Schroeder,Travel,9.25,PayPal,digital_wallet,USD,False,True
TXN02170,2020-04-25 21:29:45,Romaguera Ltd,Health Fitness,5.3,Visa Classic,credit_card,USD,False,True
TXN00250,2020-04-25 21:43:39,Bauch-blanda,Entertainment,103.02,Visa Classic,credit_card,USD,False,True
TXN00924,2020-04-26 05:46:04,Cummerata-jones,Gas Transport,57.44,Revolut,digital_wallet,USD,False,True
TXN04285,2020-04-26 09:09:24,Reichert,Shopping,9.35,Visa Classic,credit_card,USD,False,True
TXN03367,2020-04-26 11:43:09,Terry,Misc,385.01,Trade Republic,investment_account,USD,False,True
TXN04805,2020-04-26 14:55:41,Pouros-haag,Shopping,6.59,Visa Classic,credit_card,USD,False,True
TXN01135,2020-04-27 00:45:38,Mraz-herzog,Gas Transport,54.84,Mastercard Gold,credit_card,USD,False,True
TXN01738,2020-04-27 01:46:38,Bradtke Plc,Grocery,115.64,Mastercard Gold,credit_card,USD,False,True
TXN00884,2020-04-27 02:00:21,Luettgen Plc,Gas Transport,90.19,PayPal,digital_wallet,USD,False,True
TXN03342,2020-04-27 02:03:42,Kuphal-predovic,Misc,5.01,PayPal,digital_wallet,USD,False,True
TXN04654,2020-04-27 02:07:58,Bins,Shopping,7.16,Mastercard Gold,credit_card,USD,False,True
TXN04159,2020-04-27 04:53:21,Jast Ltd,Shopping,3.76,PayPal,digital_wallet,USD,False,True
TXN03216,2020-04-27 11:17:27,Huel-langworth,Misc,103.35,Visa Classic,credit_card,USD,False,True
TXN00678,2020-04-27 16:25:32,Konopelski,Food Dining,3.66,Trade Republic,investment_account,USD,False,True
TXN02601,2020-04-27 20:53:21,Moore,Home,31.74,Mastercard Gold,credit_card,USD,False,True
TXN02516,2020-04-27 22:02:40,Durgan,Home,15.6,Trade Republic,investment_account,USD,False,True
TXN01457,2020-04-28 11:35:37,Vandervort-funk,Grocery,56.56,PayPal,digital_wallet,USD,False,True
TXN01944,2020-04-28 14:13:17,Swaniawski,Health Fitness,72.33,Mastercard Gold,credit_card,USD,False,True
TXN02304,2020-04-28 15:07:37,Beier And Sons,Home,15.06,Mastercard Gold,credit_card,USD,False,True
TXN04759,2020-04-28 15:40:07,Haley,Shopping,120.26,PayPal,digital_wallet,USD,False,True
TXN00313,2020-04-28 19:02:42,Effertz,Entertainment,138.89,Visa Classic,credit_card,USD,False,True
TXN04347,2020-04-28 19:28:05,Boyer-reichert,Shopping,581.03,Revolut,digital_wallet,USD,False,True
TXN02186,2020-04-28 23:40:25,Kulas Group,Health Fitness,11.89,Visa Classic,credit_card,USD,False,True
TXN01550,2020-04-29 04:27:12,Kiehn-emmerich,Grocery,109.01,Revolut,digital_wallet,USD,False,True
TXN00555,2020-04-29 13:03:15,Powlowski-weimann,Food Dining,56.97,Revolut,digital_wallet,USD,False,True
TXN02408,2020-04-29 15:40:11,Koss,Home,79.88,Trade Republic,investment_account,USD,False,True
TXN00217,2020-04-29 16:49:14,Abbott-rogahn,Entertainment,33.4,PayPal,digital_wallet,USD,False,True
TXN00227,2020-04-29 20:47:23,Morissette Llc,Entertainment,14.7,Revolut,digital_wallet,USD,False,True
TXN00843,2020-04-30 05:42:32,Jenkins,Gas Transport,62.51,Mastercard Gold,credit_card,USD,False,True
TXN01393,2020-05-01 08:07:04,Shields Inc,Grocery,63.47,Visa Classic,credit_card,USD,False,False
TXN00186,2020-05-01 08:44:22,Nicolas,Entertainment,14.33,Visa Classic,credit_card,USD,False,True
TXN01236,2020-05-02 06:38:09,Kutch Group,Grocery,53.78,Visa Classic,credit_card,USD,False,True
TXN02930,2020-05-02 12:13:03,Weimann-lockman,Kids Pets,68.12,Trade Republic,investment_account,USD,False,True
TXN02895,2020-05-02 14:13:11,Schaefer Ltd,Kids Pets,55.15,Trade Republic,investment_account,USD,False,True
TXN03064,2020-05-02 17:02:24,Hoppe-parisian,Kids Pets,46.25,Trade Republic,investment_account,USD,False,True
TXN03208,2020-05-03 03:00:46,Nader-heller,Misc,73.42,Trade Republic,investment_account,USD,False,True
TXN02426,2020-05-03 12:56:33,Wuckert-goldner,Home,86.69,Revolut,digital_wallet,USD,False,True
TXN00048,2020-05-03 16:15:00,Hoppe,Entertainment,84.13,Trade Republic,investment_account,USD,False,True
TXN00386,2020-05-03 18:51:26,Koss,Food Dining,7.41,Mastercard Gold,credit_card,USD,False,True
TXN02425,2020-05-03 20:58:37,Mcdermott,Home,21.83,Revolut,digital_wallet,USD,False,True
TXN04939,2020-05-03 22:19:33,Hackett Group,Travel,5.65,Revolut,digital_wallet,USD,False,True
TXN02464,2020-05-03 22:56:05,Champlin And Sons,Home,55.3,Visa Classic,credit_card,USD,False,True
TXN02637,2020-05-03 23:13:06,Skiles Llc,Home,3.21,Revolut,digital_wallet,USD,False,True
TXN00911,2020-05-04 00:04:40,Eichmann,Gas Transport,64.22,Visa Classic,credit_card,USD,False,True
TXN00999,2020-05-04 09:08:20,Connelly,Gas Transport,35.54,Trade Republic,investment_account,USD,False,True
TXN02012,2020-05-04 13:50:57,Dietrich-fadel,Health Fitness,74.08,Mastercard Gold,credit_card,USD,False,True
